Geo Point;Geo Shape;id_ref_ZdA;GARES_ID;NOM_GARE;NOM_IV;MODE_;TERMINUS;IDREFLIGA;RES_COM;LIGNE_CODE;INDICE_LIG;X;Y
-5.982265758265033, -1.3606780499850335;"{""coordinates"": [-1.360678049985033, -5.982265758265033], ""type"": ""Point""}";44513;1230;PORTE DE CHOISY;Pte de Choisy;TRAM;TRAM  9;A01855;TRAM 9;TRAM 9-107085;9;399.23948855;233.32219581
-5.9809503882820545, -1.3607051949704438;"{""coordinates"": [-1.360705194970444, -5.980950388282054], ""type"": ""Point""}";483899;1252;MAIRIE D'AUBERVILLIERS;Mairie d'Aubervilliers;METRO;METRO 12;A01545;METRO 12;;12;0.0;0.0
-5.982023739930041, -1.3625292073316182;"{""coordinates"": [-1.362529207331618, -5.982023739930041], ""type"": ""Point""}";480931;1258;L'ETANT - LES SABLONS;L'Etang - Les Sablons;TRAM;0;A02373;TRAM 13;;13;104.6958209886571;288.4692485769233
-5.98279686919607, -1.3611439666934406;"{""coordinates"": [-1.361143966693441, -5.98279686919607], ""type"": ""Point""}";69813;300;La Croix de Berny;La Croix de Berny;TRAM;TRAM 10;A02527;TRAM 10;TRAM 10-1266;10;319.8660999983549;152.42920000106096
-5.982804407186349, -1.361280993166249;"{""coordinates"": [-1.361280993166249, -5.982804407186349], ""type"": ""Point""}";425723;1825;Vallée aux Loups;Vallée aux Loups;TRAM;;A02527;TRAM 10;TRAM 10-1272;10;297.8378999978304;152.436700001359
-5.982802005521227, -1.361237176711585;"{""coordinates"": [-1.361237176711585, -5.982802005521227], ""type"": ""Point""}";69839;1823;Les Peintres;Les Peintres;TRAM;;A02527;TRAM 10;TRAM 10-1270;10;304.881700001657;152.4329000003636
-5.982800783456346, -1.3612148734544034;"{""coordinates"": [-1.361214873454403, -5.982800783456346], ""type"": ""Point""}";73764;1822;Théâtre La Piscine;Théâtre La Piscine;TRAM;;A02527;TRAM 10;TRAM 10-1269;10;308.4671000018716;152.43090000003576
-5.982707551631203, -1.361368874228544;"{""coordinates"": [-1.361368874228544, -5.982707551631203], ""type"": ""Point""}";70163;1830;Jardin Parisien;Jardin Parisien;TRAM;TRAM 10;A02527;TRAM 10;TRAM 10-1278;10;284.6102999970317;168.72030000016093
-5.9832748890819705, -1.3608186699491285;"{""coordinates"": [-1.360818669949128, -5.98327488908197], ""type"": ""Point""}";486977;1836;Coteaux de l'Orge;Coteaux de l'Orge;Tramway;;A02708;TRAM 12;NR;12;367.771622581;89.7363891602
-5.983092075061948, -1.3613484568344227;"{""coordinates"": [-1.361348456834423, -5.983092075061948], ""type"": ""Point""}";486884;1831;Massy-Palaiseau;Massy-Palaiseau;Tramway;T12;A02708;TRAM 12;NR;12;284.479259757;109.161010742
-5.980355001507925, -1.3603536172135662;"{""coordinates"": [-1.360353617213566, -5.980355001507925], ""type"": ""Point""}";43251;322;GARGES-SARCELLES;Garges-Sarcelles;RER;;A01842;RER D;RER D-255;D;468.14417618;536.31987502
-5.980150611990418, -1.360333841275146;"{""coordinates"": [-1.360333841275146, -5.980150611990418], ""type"": ""Point""}";47876;333;GOUSSAINVILLE;Goussainville;RER;;A01842;RER D;RER D-257;D;473.12210349;568.86284937
-5.97993216164573, -1.3603457334263584;"{""coordinates"": [-1.360345733426358, -5.97993216164573], ""type"": ""Point""}";47958;845;SURVILLIERS-FOSSES;Survilliers-Fosses;RER;;A01842;RER D;RER D-260;D;473.14917512;603.93681228
-5.981194057938326, -1.3604870504550275;"{""coordinates"": [-1.360487050455027, -5.981194057938326], ""type"": ""Point""}";43176;620;PANTIN;Pantin;RER;;A01843;RER E;RER E-374;E;439.33462352;403.18767893
-5.982515964359186, -1.3598487533529067;"{""coordinates"": [-1.359848753352907, -5.982515964359186], ""type"": ""Point""}";43146;405;LA VARENNE-CHENNEVIERES;La Varenne-Chennevieres;RER;;A01856;RER A;RER A-348;A;529.93773731;185.922037
-5.9817781412332485, -1.359741539754717;"{""coordinates"": [-1.359741539754717, -5.981778141233248], ""type"": ""Point""}";43101;116;BRY-SUR-MARNE;Bry-sur-Marne;RER;;A01856;RER A;RER A-357;A;553.64905589;303.0836939
-5.981768370280169, -1.3595645085276287;"{""coordinates"": [-1.359564508527629, -5.981768370280169], ""type"": ""Point""}";58937;597;NOISY-CHAMPS;Noisy-Champs;RER;;A01856;RER A;RER A-421;A;582.1081615;303.07971026
-5.9813505745936215, -1.3599642356511734;"{""coordinates"": [-1.359964235651173, -5.981350574593622], ""type"": ""Point""}";42356;747;ROSNY-BOIS-PERRIER;Rosny-Bois-Perrier;RER;;A01843;RER E;RER E-359;E;521.74046271;373.50121025
-5.981512564603014, -1.3599552977299532;"{""coordinates"": [-1.359955297729953, -5.981512564603014], ""type"": ""Point""}";47877;748;ROSNY-SOUS-BOIS;Rosny-sous-Bois;RER;;A01843;RER E;RER E-358;E;521.73978458;347.49078998
-5.982761504959105, -1.361103044303687;"{""coordinates"": [-1.361103044303687, -5.982761504959105], ""type"": ""Point""}";43177;622;PARC-DE-SCEAUX;Parc-de-Sceaux;RER;;A01857;RER B;RER B-299;B;326.73776875;157.72773407
-5.983133574187116, -1.3614359212764524;"{""coordinates"": [-1.361435921276452, -5.983133574187116], ""type"": ""Point""}";47009;616;PALAISEAU;Palaiseau;RER;;A01857;RER B;RER B-172;B;270.0937737;101.11554691
-5.983367918699966, -1.3618191623236295;"{""coordinates"": [-1.36181916232363, -5.983367918699966], ""type"": ""Point""}";43103;118;BURES-SUR-YVETTE;Bures-sur-Yvette;RER;;A01857;RER B;RER B-183;B;206.59641982;66.99724123
-5.982698748024313, -1.3620445956531064;"{""coordinates"": [-1.362044595653106, -5.982698748024313], ""type"": ""Point""}";46689;914;VIROFLAY RIVE DROITE;Viroflay R.D.;TRAIN;;A02176;TRAIN L;TRAIN L-149;L;182.48142507;176.9845502
-5.980900207025915, -1.3619168058628224;"{""coordinates"": [-1.361916805862822, -5.980900207025915], ""type"": ""Point""}";51238;82;BOIS-COLOMBES;Bois-Colombes;TRAIN;;A01852;TRAIN J;TRAIN J-395;J;212.79086074;462.89573659
-5.980513924806684, -1.3626686888951507;"{""coordinates"": [-1.362668688895151, -5.980513924806684], ""type"": ""Point""}";43079;263;ERAGNY-NEUVILLE;Eragny-Neuville;TRAIN;;A01852;TRAIN J;TRAIN J-247;J;95.70796793;531.39478752
-5.980363466418182, -1.362706444940337;"{""coordinates"": [-1.362706444940337, -5.980363466418182], ""type"": ""Point""}";47955;834;ST-OUEN-L'AUMONE (QUARTIER DE L'EGLISE);St-Ouen-l'Aumone (Quartier de l'Eglise);TRAIN;;A01852;TRAIN J;TRAIN J-251;J;90.98887909;555.81440594
-5.982396632729243, -1.360574703118769;"{""coordinates"": [-1.360574703118769, -5.982396632729243], ""type"": ""Point""}";44051;496;MAIRIE D'IVRY;Mairie d'Ivry;METRO;METRO 7;A01540;METRO 7;METRO 7-107091;7;414.64474632;211.45602714
-5.981068077200887, -1.3614096315144548;"{""coordinates"": [-1.361409631514455, -5.981068077200887], ""type"": ""Point""}";43203;832;ST-OUEN;St-Ouen;RER;;A01840;RER C;RER C-430;C;292.58883908;431.52900146
-5.9804990062401995, -1.3612920210090105;"{""coordinates"": [-1.36129202100901, -5.980499006240199], ""type"": ""Point""}";43119;238;DEUIL-MONTMAGNY;Deuil-Montmagny;TRAIN;;A01849;TRAIN H;TRAIN H-245;H;316.47463272;521.58242793
-5.980447538106956, -1.3612947979577463;"{""coordinates"": [-1.361294797957746, -5.980447538106956], ""type"": ""Point""}";43133;338;GROSLAY;Groslay;TRAIN;;A01849;TRAIN H;TRAIN H-246;H;316.48509548;529.84589948
-5.980158821864858, -1.3613107097761605;"{""coordinates"": [-1.361310709776161, -5.980158821864858], ""type"": ""Point""}";43168;568;MONTSOULT-MAFFLIERS;Montsoult-Maffliers;TRAIN;;A01849;TRAIN H;TRAIN H-252;H;316.4902286;576.20361328
-5.980978636445032, -1.3629310792733553;"{""coordinates"": [-1.362931079273355, -5.980978636445032], ""type"": ""Point""}";47929;147;CHANTELOUP-LES-VIGNES;Chanteloup-les-Vignes;TRAIN;;A01852;TRAIN J;TRAIN J-124;J;49.5409439;459.33075346
-5.981066864542508, -1.3629262013968615;"{""coordinates"": [-1.362926201396861, -5.981066864542508], ""type"": ""Point""}";46926;859;TRIEL-SUR-SEINE;Triel-sur-Seine;TRAIN;;A01852;TRAIN J;TRAIN J-123;J;49.54153661;445.16412204
-5.9812426075335905, -1.362819175968003;"{""coordinates"": [-1.362819175968003, -5.98124260753359], ""type"": ""Point""}";47966;903;VILLENNES-SUR-SEINE;Villennes-sur-Seine;TRAIN;;A01852;TRAIN J;TRAIN J-135;J;65.13830989;416.08280065
-5.980082876975332, -1.3611588587903576;"{""coordinates"": [-1.361158858790358, -5.980082876975332], ""type"": ""Point""}";47522;895;VILLAINES;Villaines;TRAIN;;A01849;TRAIN H;TRAIN H-263;H;341.49897376;587.01506089
-5.980077228531378, -1.3610566095500076;"{""coordinates"": [-1.361056609550008, -5.980077228531378], ""type"": ""Point""}";47524;63;BELLOY-ST-MARTIN;Belloy-St-Martin;TRAIN;;A01849;TRAIN H;TRAIN H-264;H;358.26751794;587.01415888
-5.98329005422569, -1.3593495451309858;"{""coordinates"": [-1.359349545130986, -5.98329005422569], ""type"": ""Point""}";47136;922;VULAINES-SUR-SEINE-SAMOREAU;Vulaines-sur-Seine-Samoreau;TRAIN;;A01845;TRAIN R;TRAIN R-57;R;603.09832777;57.5814919
-5.983311390594875, -1.359736482568127;"{""coordinates"": [-1.359736482568127, -5.983311390594875], ""type"": ""Point""}";45804;471;LIVRY-SUR-SEINE;Livry-sur-Seine;TRAIN;;A01845;TRAIN R;TRAIN R-53;R;540.89399403;57.59330582
-5.98270683424483, -1.3610864802056042;"{""coordinates"": [-1.361086480205604, -5.98270683424483], ""type"": ""Point""}";59206;790;SCEAUX;Sceaux;RER;;A01857;RER B;RER B-294;B;329.87633668;166.33278537
-5.982633595912454, -1.3618074020344055;"{""coordinates"": [-1.361807402034406, -5.982633595912454], ""type"": ""Point""}";43195;797;SEVRES R.G;Sevres R.G;TRAIN;;A01847;TRAIN N;TRAIN N-290;N;214.98143963;184.44543225
-5.98069508491625, -1.3603168398961432;"{""coordinates"": [-1.360316839896143, -5.98069508491625], ""type"": ""Point""}";43231;427;LE BOURGET;Le Bourget;RER;;A01857;RER B;RER B-402;B;471.02919428;481.5545821
-5.98045289726774, -1.3598126503741643;"{""coordinates"": [-1.359812650374164, -5.98045289726774], ""type"": ""Point""}";43194;796;SEVRAN-LIVRY;Sevran-Livry;RER;;A01857;RER B;RER B-410;B;553.97722505;515.85684334
-5.98284122231636, -1.3590723123238087;"{""coordinates"": [-1.359072312323809, -5.98284122231636], ""type"": ""Point""}";47171;817;STE-COLOMBE-SEPTVEILLES;Ste-Colombe-Septveilles;TRAIN;;A01844;TRAIN P;TRAIN P-437;P;651.5017109;126.97655175
-5.9811538979843855, -1.3597592259056357;"{""coordinates"": [-1.359759225905636, -5.981153897984385], ""type"": ""Point""}";43044;298;GAGNY;Gagny;RER;;A01843;RER E;RER E-366;E;556.33728027;403.16888428
-5.981149444250382, -1.35967864854009;"{""coordinates"": [-1.35967864854009, -5.981149444250382], ""type"": ""Point""}";43127;181;CHENAY-GAGNY;Chenay-Gagny;RER;;A01843;RER E;RER E-417;E;569.29071045;403.16809082
-5.9836839061486495, -1.3618428551193857;"{""coordinates"": [-1.361842855119386, -5.98368390614865], ""type"": ""Point""}";47917;18;ANGERVILLE;Angerville;TRAIN;;;GL;GRD LIGNES-194;GL;200.00189209;16.62249756
-5.981597786422866, -1.3630972631091849;"{""coordinates"": [-1.363097263109185, -5.981597786422866], ""type"": ""Point""}";46984;92;BONNIERES;Bonnieres;TRAIN;;;GL;GRD LIGNES-110;GL;17.42497647;361.69124932
-5.982145705244638, -1.3594303421049259;"{""coordinates"": [-1.359430342104926, -5.982145705244638], ""type"": ""Point""}";46568;964;ROISSY-EN-BRIE;Roissy-en-Brie;RER;;A01843;RER E;RER E-10;E;600.27272103;241.48738185
-5.981823824910472, -1.3605686577785587;"{""coordinates"": [-1.360568657778559, -5.981823824910472], ""type"": ""Point""}";44191;582;NATION;Nation;RER;;A01856;RER A;RER A-339;A;420.68253106;303.09792623
-5.980279239878609, -1.3625593641851628;"{""coordinates"": [-1.362559364185163, -5.980279239878609], ""type"": ""Point""}";47599;805;ST-OUEN-L'AUMONE;St-Ouen-l'Aumone;RER;;A01840;RER C;RER C-250;C;115.30677002;567.99329678
-5.980168157922966, -1.3595696143385234;"{""coordinates"": [-1.359569614338523, -5.980168157922966], ""type"": ""Point""}";43164;551;MITRY-CLAYE;Mitry-Claye;RER;RER B;A01857;RER B;RER B-34;B;595.44700958;559.28439883
-5.980060305196026, -1.3607502013002968;"{""coordinates"": [-1.360750201300297, -5.980060305196026], ""type"": ""Point""}";47528;485;LUZARCHES;Luzarches;TRAIN;TRAIN H;A01849;TRAIN H;TRAIN H-267;H;407.18029515;587.01455214
-5.97979464535373, -1.3604172523860818;"{""coordinates"": [-1.360417252386082, -5.97979464535373], ""type"": ""Point""}";411421;957;ORRY-LA-VILLE-COYE;Orry-la-Ville-Coye;RER;;A01842;RER D;RER D-456;D;462.90403852;626.58338115
-5.981414855930804, -1.3590963685831727;"{""coordinates"": [-1.359096368583173, -5.981414855930804], ""type"": ""Point""}";47894;222;CRECY-EN-BRIE-LA-CHAPELLE;Crecy-en-Brie-la-Chapelle;TRAIN;TRAIN P;A01844;TRAIN P;TRAIN P-25;P;660.26420148;355.52388294
-5.983698266474431, -1.3608510330567547;"{""coordinates"": [-1.360851033056755, -5.983698266474431], ""type"": ""Point""}";411485;955;MALESHERBES;Malesherbes;RER;RER D;A01842;RER D;RER D-457;D;358.83782589;5.53464203
-5.982332445777719, -1.3626910148447808;"{""coordinates"": [-1.362691014844781, -5.982332445777719], ""type"": ""Point""}";47885;657;PLAISIR-GRIGNON;Plaisir-Grignon;TRAIN;;A01847;TRAIN N;TRAIN N-88;N;76.02980274;240.48566274
-5.982091165276989, -1.3625893239436628;"{""coordinates"": [-1.362589323943663, -5.982091165276989], ""type"": ""Point""}";480907;1257;SAINT-NOM LA BRETECHE - FORET DE MARLY;St-Nom-la-Breteche-Foret-de-Marly;TRAM;0;A02373;TRAM 13;TRAM 13-;13;94.4639892578125;278.2086181640625
-5.983451907990199, -1.3603894957873328;"{""coordinates"": [-1.360389495787333, -5.983451907990199], ""type"": ""Point""}";43115;207;CORBEIL-ESSONNES;Corbeil-Essonnes;RER;;A01842;RER D;RER D-205;D;428.86560801;40.88463037
-5.9827321607317545, -1.3590781971924464;"{""coordinates"": [-1.359078197192446, -5.982732160731755], ""type"": ""Point""}";47914;475;LONGUEVILLE;Longueville;TRAIN;;A01844;TRAIN P;TRAIN P-41;P;651.52338744;144.48752003
-5.981934216395738, -1.3607764352997498;"{""coordinates"": [-1.36077643529975, -5.981934216395738], ""type"": ""Point""}";43072;38;GARE D'AUSTERLITZ;Gare d'Austerlitz;RER;;A01840;RER C;RER C-375;C;386.40512295;287.26733107
-5.982409769257377, -1.361414165851153;"{""coordinates"": [-1.361414165851153, -5.982409769257377], ""type"": ""Point""}";43410;367;ISSY-VAL DE SEINE;Issy-Val de Seine;RER;;A01840;RER C;RER C-317;C;279.9868518;216.79128716
-5.981598251976632, -1.3615757927781502;"{""coordinates"": [-1.36157579277815, -5.981598251976632], ""type"": ""Point""}";44533;590;NEUILLY-PORTE MAILLOT;Neuilly-Porte Maillot;RER;;A01840;RER C;RER C-331;C;261.26571808;348.13148352
-5.982098768475165, -1.3606015593644556;"{""coordinates"": [-1.360601559364456, -5.982098768475165], ""type"": ""Point""}";45301;71;BIBLIOTHEQUE FRANCOIS MITTERRAND;Bibliotheque Francois Mitterrand;RER;;A01840;RER C;RER C-383;C;412.97640573;259.37636275
-5.982842870682116, -1.3611758398993634;"{""coordinates"": [-1.361175839899363, -5.982842870682116], ""type"": ""Point""}";43066;20;ANTONY;Antony;RER;;A01857;RER B;RER B-301;B;314.35060081;145.34755261
-5.982833466398672, -1.361895408738954;"{""coordinates"": [-1.361895408738954, -5.982833466398672], ""type"": ""Point""}";46688;915;VIROFLAY RIVE GAUCHE;Viroflay R.G.;TRAIN;;A01847;TRAIN N;TRAIN N-73;N;198.93109766;153.00464006
-5.980177574257798, -1.3616085663760984;"{""coordinates"": [-1.361608566376098, -5.980177574257798], ""type"": ""Point""}";47580;296;FREPILLON;Frepillon;TRAIN;;A01849;TRAIN H;TRAIN H-240;H;268.58783351;575.8412776
-5.98011883506969, -1.3616117993284762;"{""coordinates"": [-1.361611799328476, -5.98011883506969], ""type"": ""Point""}";47582;537;MERY-VAL D'OISE;Mery-Val d'Oise;TRAIN;;A01849;TRAIN H;TRAIN H-241;H;268.58954606;585.27249688
-5.980066297393208, -1.3618516139781796;"{""coordinates"": [-1.36185161397818, -5.980066297393208], ""type"": ""Point""}";47591;148;CHAPONVAL;Chaponval;TRAIN;;A01849;TRAIN H;TRAIN H-276;H;230.62030029;595.80767822
-5.981179352590794, -1.3591094461236086;"{""coordinates"": [-1.359109446123609, -5.981179352590794], ""type"": ""Point""}";47327;215;COUILLY-ST-GERMAIN-QUINCY;Couilly-St-Germain-Quincy;TRAIN;;A01844;TRAIN P;TRAIN P-23;P;660.25161068;393.338985
-5.983284312118883, -1.3592454050996903;"{""coordinates"": [-1.35924540509969, -5.983284312118883], ""type"": ""Point""}";43106;139;CHAMPAGNE-SUR-SEINE;Champagne-sur-Seine;TRAIN;;A01845;TRAIN R;TRAIN R-66;R;619.83994298;57.57829381
-5.983514119517276, -1.3594619149774987;"{""coordinates"": [-1.359461914977499, -5.983514119517276], ""type"": ""Point""}";43245;588;NEMOURS-SAINT-PIERRE;Nemours-Saint-Pierre;TRAIN;;A01845;TRAIN R;TRAIN R-69;R;583.10610454;22.70765621
-5.983447420693875, -1.35923685129773;"{""coordinates"": [-1.35923685129773, -5.983447420693875], ""type"": ""Point""}";47125;560;MONTIGNY-SUR-LOING;Montigny-sur-Loing;TRAIN;;A01845;TRAIN R;TRAIN R-67;R;619.76801423;31.39162251
-5.98323661366702, -1.3602314905527582;"{""coordinates"": [-1.360231490552758, -5.98323661366702], ""type"": ""Point""}";47924;105;BOUSSY-ST-ANTOINE;Boussy-St-Antoine;RER;;A01842;RER D;RER D-217;D;462.2191154;73.94892163
-5.983478714873054, -1.3598362029478346;"{""coordinates"": [-1.359836202947835, -5.983478714873054], ""type"": ""Point""}";47967;921;VOSVES;Vosves;RER;;A01842;RER D;RER D-48;D;523.4310371;31.69075986
-5.9834573960982524, -1.3603393417046357;"{""coordinates"": [-1.360339341704636, -5.983457396098252], ""type"": ""Point""}";45761;571;MOULIN-GALANT;Moulin-Galant;RER;;A01842;RER D;RER D-208;D;446.11027538;40.07030997
-5.983483136418125, -1.359916244276411;"{""coordinates"": [-1.359916244276411, -5.983483136418125], ""type"": ""Point""}";45763;85;BOISSISE-LE-ROI;Boissise-le-Roi;RER;;A01842;RER D;RER D-47;D;510.56342674;31.69190011
-5.983263011206293, -1.360955765869095;"{""coordinates"": [-1.360955765869095, -5.983263011206293], ""type"": ""Point""}";43188;818;STE-GENEVIEVE-DES-BOIS;Ste-Genevieve-Des-Bois;RER;;A01840;RER C;RER C-159;C;345.90407046;76.14021094
-5.9833614583264705, -1.3610437924450227;"{""coordinates"": [-1.361043792445023, -5.98336145832647], ""type"": ""Point""}";43098;108;BRETIGNY;Bretigny;RER;;A01840;RER C;RER C-184;C;330.92441567;61.16024784
-5.983607767702535, -1.3608364961106696;"{""coordinates"": [-1.36083649611067, -5.983607767702535], ""type"": ""Point""}";43092;81;BOIGNEVILLE;Boigneville;RER;;A01842;RER D;RER D-216;D;361.96860849;19.89341346
-5.980493923002457, -1.35912838651818;"{""coordinates"": [-1.35912838651818, -5.980493923002457], ""type"": ""Point""}";43246;397;LA FERTE-SOUS-JOUARRE;La Ferte-sous-Jouarre;TRAIN;;A01844;TRAIN P;TRAIN P-20;P;663.27931724;503.22903359
-5.981150662098191, -1.3593812206988458;"{""coordinates"": [-1.359381220698846, -5.981150662098191], ""type"": ""Point""}";43148;417;LAGNY-THORIGNY;Lagny-Thorigny;TRAIN;;A01844;TRAIN P;TRAIN P-3;P;616.94830322;400.33868408
-5.982622361492998, -1.359084121640422;"{""coordinates"": [-1.359084121640422, -5.982622361492998], ""type"": ""Point""}";47158;576;NANGIS;Nangis;TRAIN;;A01844;TRAIN P;TRAIN P-40;P;651.5451017;162.11694446
-5.9821001551162984, -1.3594811523827157;"{""coordinates"": [-1.359481152382716, -5.982100155116298], ""type"": ""Point""}";43074;963;EMERAINVILLE-PONTAULT-COMBAULT;Emerainville-Pontault-Combault;RER;;A01843;RER E;RER E-9;E;592.53242727;249.22909846
-5.98315396689261, -1.362762616353099;"{""coordinates"": [-1.362762616353099, -5.98315396689261], ""type"": ""Point""}";47932;193;COIGNIERES;Coignieres;TRAIN;;A01847;TRAIN N;TRAIN N-83;N;57.28051758;109.60931397
-5.981502518421805, -1.3621554014238932;"{""coordinates"": [-1.362155401423893, -5.981502518421805], ""type"": ""Point""}";58875;753;RUEIL-MALMAISON;Rueil-Malmaison;RER;;A01856;RER A;RER A-386;A;169.21972192;368.59310363
-5.982690896046825, -1.3626293394849287;"{""coordinates"": [-1.362629339484929, -5.982690896046825], ""type"": ""Point""}";43221;906;VILLEPREUX-LES-CLAYES;Villepreux-les-Clayes;TRAIN;;A01847;TRAIN N;TRAIN N-86;N;82.7409879;182.55764221
-5.982340014821203, -1.3628032498110878;"{""coordinates"": [-1.362803249811088, -5.982340014821203], ""type"": ""Point""}";46847;911;VILLIERS-NEAUPHLE PONTCHARTRAIN;Villiers-Neauphle Pontchartrain;TRAIN;;A01847;TRAIN N;TRAIN N-89;N;57.97477672;240.26871699
-5.982398937557619, -1.3628575134518361;"{""coordinates"": [-1.362857513451836, -5.982398937557619], ""type"": ""Point""}";46850;553;MONTFORT-L'AMAURY-MERE;Montfort-l'Amaury-Mere;TRAIN;;A01847;TRAIN N;TRAIN N-90;N;48.75610352;231.31732178
